dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,timestamp,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
23.9,10.7,9.98,7.31,963.0,309.0,15.2,11.6,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T15:42:55.087Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.4,11.1,10.06,7.33,973.0,309.0,15.9,12.3,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T14:45:09.191Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,11.5,10.17,7.36,979.0,309.0,16.6,13.1,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T13:47:23.336Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.3,12.2,10.27,7.38,983.0,311.0,17.4,14.0,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T12:49:39.074Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.7,12.9,10.41,7.42,996.0,310.0,18.1,14.9,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T11:51:54.622Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.95,13.7,10.54,7.4,1004.0,309.0,18.8,15.9,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T10:54:09.187Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.75,14.5,10.91,7.42,1031.0,312.0,19.5,18.5,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T09:56:24.974Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.25,15.8,10.91,7.4,1031.0,316.0,20.2,18.5,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T08:58:59.459Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.75,18.0,11.15,7.36,1056.0,315.0,20.8,20.2,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T08:01:12.498Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.4,33.7,11.46,7.34,1165.0,321.0,19.4,22.4,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T04:34:49.145Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.45,37.3,11.48,7.33,1187.0,320.0,18.6,22.8,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T03:37:06.083Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.1,32.9,11.5,7.32,1210.0,319.0,17.7,23.2,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T02:39:23.273Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,31.9,11.38,7.3,1222.0,322.0,16.4,22.0,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T01:34:48.323Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.35,30.2,11.1,7.25,1226.0,325.0,14.8,19.0,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-18T00:37:05.240Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.7,25.7,10.74,7.25,1233.0,321.0,13.2,14.8,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T23:39:22.218Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,18.4,10.42,7.22,1236.0,317.0,11.9,10.3,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T22:41:39.228Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.6,9.7,10.31,7.32,1209.0,304.0,11.6,8.2,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T21:43:56.232Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,9.3,10.36,7.31,1210.0,301.0,12.0,8.3,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T20:46:13.354Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.15,9.8,10.5,7.34,1223.0,303.0,13.0,9.2,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T18:45:47.269Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.3,10.0,10.56,7.34,1227.0,304.0,13.5,9.6,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T17:48:04.578Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.4,10.1,10.62,7.35,1232.0,303.0,14.2,10.0,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T16:50:21.798Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,10.25,10.72,7.38,1238.0,303.0,14.9,10.6,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T15:52:38.745Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.4,10.4,10.81,7.42,1244.0,302.0,15.5,11.3,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T14:54:55.740Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.35,11.1,10.93,7.46,1258.0,302.0,16.2,12.0,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T13:57:12.722Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.35,12.3,11.05,7.45,1271.0,305.0,17.0,12.9,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T12:59:29.841Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.4,13.6,11.18,7.49,1287.0,304.0,17.8,13.7,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T12:01:47.015Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,13.4,11.35,7.5,1300.0,306.0,18.4,14.6,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T11:04:04.036Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,13.6,11.53,7.49,1316.0,306.0,19.3,15.7,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T10:06:21.265Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.65,14.8,11.75,7.43,1339.0,307.0,20.1,17.1,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T09:08:38.164Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.8,16.3,11.99,7.43,1367.0,311.0,20.9,18.7,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T08:10:55.298Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.9,19.4,12.2,7.37,1408.0,312.0,21.4,20.5,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T07:13:12.465Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.7,27.0,12.37,7.36,1455.0,318.0,21.5,22.0,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T06:15:29.416Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7,30.6,12.43,7.39,1503.0,315.0,21.0,21.7,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T05:17:46.341Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.25,29.6,12.46,7.39,1525.0,316.0,20.8,21.4,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T04:58:08.456Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.1,32.0,12.58,7.39,1579.0,314.0,20.0,22.0,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T03:37:10.964Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.9,31.0,12.68,7.41,1630.0,315.0,19.7,22.9,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T02:39:27.581Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.2,30.6,12.74,7.38,1676.0,319.0,18.9,23.2,0.0,0.0,0.0,6855.5,6855.5,-2273.7,-2273.7,2019-06-17T01:44:24.148Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.9,19.85,9.02,7.49,393.0,313.0,16.5,16.1,0.0,0.0,0.0,1033.3,1026.4,17.31,18.12,2019-06-12T22:26:18.151Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.65,16.3,8.98,7.54,389.0,304.0,16.2,14.9,0.0,0.0,0.0,1031.6,1025.9,16.6,17.62,2019-06-12T21:28:35.096Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.7,15.8,9.0,7.56,388.0,304.0,16.3,14.8,0.0,0.0,0.0,1030.2,1025.1,16.66,17.72,2019-06-12T20:30:52.107Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.25,15.8,8.97,7.56,386.0,304.0,16.5,14.9,0.0,0.0,0.0,1029.0,1025.1,16.8,17.89,2019-06-12T19:33:09.425Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.05,15.5,8.95,7.56,384.0,303.0,16.7,14.8,0.0,0.0,0.0,1027.6,1024.6,16.99,18.06,2019-06-12T18:35:26.575Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.25,15.3,8.95,7.53,384.0,303.0,17.0,14.9,0.0,0.0,0.0,1027.4,1024.7,17.22,18.31,2019-06-12T17:37:43.601Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.5,15.1,8.96,7.52,384.0,302.0,17.4,14.9,0.0,0.0,0.0,1027.6,1025.2,17.48,18.58,2019-06-12T16:40:00.415Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.3,15.1,8.98,7.52,379.0,303.0,17.9,15.3,0.0,0.0,0.0,1028.2,1025.7,17.93,18.95,2019-06-12T15:42:17.662Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.4,15.7,9.06,7.51,381.0,301.0,18.4,15.8,0.0,0.0,0.0,1028.8,1025.9,18.44,19.36,2019-06-12T14:44:34.627Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.15,15.7,9.07,7.53,380.0,304.0,19.0,16.3,0.0,0.0,0.0,1029.9,1026.6,18.92,19.75,2019-06-12T13:46:51.488Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.4,15.7,9.08,7.53,380.0,306.0,19.5,16.9,0.0,0.0,0.0,1030.9,1027.0,19.46,20.15,2019-06-12T12:49:07.817Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.65,16.2,9.15,7.5,380.0,304.0,20.2,17.8,0.0,0.0,0.0,1032.7,1027.6,20.13,20.62,2019-06-12T11:51:25.051Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.6,16.9,9.23,7.47,385.0,307.0,20.9,18.8,0.0,0.0,0.0,1034.0,1028.0,20.85,21.1,2019-06-12T10:53:42.255Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.5,17.7,9.31,7.45,387.0,306.0,21.6,19.8,0.0,0.0,0.0,1034.9,1027.9,21.56,21.53,2019-06-12T09:55:59.359Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.25,18.6,9.41,7.46,391.0,308.0,22.3,21.1,0.0,0.0,0.0,1035.5,1027.4,22.3,21.95,2019-06-12T08:58:14.809Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.6,19.8,9.51,7.45,396.0,311.0,22.9,22.4,0.0,0.0,0.0,1035.5,1027.0,23.03,22.31,2019-06-12T08:00:31.512Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.7,21.5,9.64,7.45,402.0,312.0,23.3,24.1,0.0,0.0,0.0,1034.8,1025.9,23.72,22.64,2019-06-12T07:02:48.107Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.7,27.2,9.7,7.41,414.0,316.0,23.3,25.5,0.0,0.0,0.0,1033.6,1026.3,24.12,22.73,2019-06-12T06:05:05.211Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.1,30.4,9.71,7.39,421.0,316.0,23.0,26.0,0.0,0.0,0.0,1032.1,1026.2,24.03,22.58,2019-06-12T05:07:21.952Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,38.5,9.72,7.45,429.0,316.0,22.2,26.6,0.0,0.0,0.0,1031.0,1026.9,23.72,22.25,2019-06-12T04:09:38.219Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.9,44.25,9.65,7.44,428.0,317.0,21.2,26.0,0.0,0.0,0.0,1029.9,1027.3,22.82,21.6,2019-06-12T03:11:54.830Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,42.9,9.59,7.37,430.0,313.0,20.1,25.5,0.0,0.0,0.0,1029.5,1028.1,21.94,21.05,2019-06-12T02:14:10.362Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.1,40.2,9.45,7.37,431.0,318.0,18.8,23.8,0.0,0.0,0.0,1029.0,1028.9,20.54,20.28,2019-06-12T01:16:27.409Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.6,38.6,9.25,7.37,420.0,320.0,17.3,21.4,0.0,0.0,0.0,1029.1,1029.3,19.04,19.49,2019-06-12T00:18:44.606Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.05,23.4,9.09,7.42,415.0,319.0,15.8,17.0,0.0,0.0,0.0,1030.7,1029.3,17.25,18.3,2019-06-11T23:21:01.115Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.6,18.0,8.91,7.42,414.0,310.0,14.6,12.8,0.0,0.0,0.0,1029.0,1029.1,15.13,16.63,2019-06-11T22:23:18.158Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.8,12.05,8.89,7.49,409.0,302.0,14.7,11.7,0.0,0.0,0.0,1027.4,1028.8,14.72,16.35,2019-06-11T21:25:35.188Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.85,11.65,8.88,7.5,407.0,300.0,15.2,12.1,0.0,0.0,0.0,1027.0,1028.4,15.16,16.8,2019-06-11T20:27:52.241Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.6,12.0,8.9,7.5,407.0,299.0,15.8,12.6,0.0,0.0,0.0,1026.8,1027.6,15.71,17.27,2019-06-11T19:30:09.229Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.45,12.5,8.95,7.56,405.0,299.0,16.3,13.2,0.0,0.0,0.0,1027.5,1028.1,16.27,17.77,2019-06-11T18:32:26.355Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.75,12.9,8.97,7.56,400.0,301.0,16.9,13.7,0.0,0.0,0.0,1028.1,1028.1,16.86,18.27,2019-06-11T17:34:43.414Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.6,13.4,9.04,7.53,402.0,301.0,17.5,14.9,0.0,0.0,0.0,1028.8,1028.1,17.43,18.75,2019-06-11T16:37:00.571Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.1,13.7,9.04,7.52,402.0,302.0,18.1,14.9,0.0,0.0,0.0,1029.2,1028.2,18.03,19.24,2019-06-11T15:39:19.147Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.5,14.1,9.05,7.49,399.0,305.0,18.8,15.7,0.0,0.0,0.0,1030.3,1028.6,18.68,19.78,2019-06-11T14:41:36.049Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.45,15.1,9.13,7.5,400.0,302.0,19.5,16.4,0.0,0.0,0.0,1031.6,1029.1,19.37,20.29,2019-06-11T13:43:53.111Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.8,15.4,9.17,7.47,401.0,306.0,20.2,17.3,0.0,0.0,0.0,1033.3,1029.4,20.07,20.81,2019-06-11T12:46:10.355Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.4,15.85,9.23,7.46,403.0,306.0,20.9,18.1,0.0,0.0,0.0,1034.6,1029.7,20.77,21.29,2019-06-11T11:48:27.406Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.5,16.7,9.33,7.45,403.0,306.0,21.6,19.3,0.0,0.0,0.0,1035.8,1029.4,21.54,21.79,2019-06-11T10:50:44.578Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.05,18.7,9.53,7.42,412.0,310.0,23.1,21.8,0.0,0.0,0.0,1037.2,1029.2,23.17,22.75,2019-06-11T08:52:48.138Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.55,20.0,9.64,7.43,419.0,310.0,23.8,23.4,0.0,0.0,0.0,1037.8,1028.5,23.97,23.18,2019-06-11T07:55:05.331Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.95,22.15,9.78,7.4,427.0,311.0,24.2,25.4,0.0,0.0,0.0,1037.4,1027.5,24.71,23.53,2019-06-11T06:57:21.841Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.7,28.9,9.84,7.37,439.0,314.0,24.1,26.7,0.0,0.0,0.0,1035.8,1027.3,25.0,23.57,2019-06-11T05:59:38.089Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,30.5,9.83,7.4,446.0,315.0,23.5,26.8,0.0,0.0,0.0,1033.6,1027.2,24.75,23.34,2019-06-11T05:01:54.055Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.2,35.3,9.89,7.42,544.0,314.0,19.1,25.9,0.0,0.0,0.0,1040.5,1027.9,21.05,19.83,2019-06-09T01:47:52.893Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,32.9,9.64,7.4,538.0,314.0,17.7,23.1,0.0,0.0,0.0,1043.1,1028.6,19.44,18.89,2019-06-09T00:50:09.293Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.05,28.1,9.41,7.44,536.0,311.0,16.2,18.9,0.0,0.0,0.0,1046.2,1028.4,17.62,17.54,2019-06-08T23:52:26.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,19.9,9.26,7.56,535.0,303.0,15.1,15.3,0.0,0.0,0.0,1047.0,1028.1,15.98,16.31,2019-06-08T22:54:42.827Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.6,14.5,8.96,7.61,389.0,296.0,15.0,13.7,0.0,0.0,0.0,1040.5,1033.4,15.31,16.37,2019-06-07T18:56:30.069Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,14.8,8.9,7.67,381.0,298.0,15.3,13.8,0.0,0.0,0.0,1039.7,1033.0,15.51,16.55,2019-06-07T17:58:47.329Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.5,14.4,8.9,7.63,381.0,297.0,15.5,13.8,0.0,0.0,0.0,1040.6,1034.1,15.69,16.75,2019-06-07T17:01:22.795Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.2,14.6,8.93,7.62,378.0,296.0,15.9,14.2,0.0,0.0,0.0,1040.4,1034.1,16.05,17.07,2019-06-07T16:03:39.975Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.7,15.1,8.89,7.62,376.0,294.0,16.3,14.3,0.0,0.0,0.0,1041.3,1034.7,16.42,17.32,2019-06-07T15:05:57.195Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,15.1,8.92,7.59,373.0,296.0,16.6,14.4,0.0,0.0,0.0,1042.2,1035.0,16.75,17.52,2019-06-07T14:08:14.298Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.2,14.9,8.97,7.57,370.0,298.0,16.9,15.2,0.0,0.0,0.0,1042.2,1034.9,17.1,17.76,2019-06-07T13:10:31.272Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.4,14.6,8.97,7.56,370.0,297.0,17.5,15.2,0.0,0.0,0.0,1042.2,1034.5,17.51,18.06,2019-06-07T12:13:06.411Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.1,14.8,9.03,7.51,371.0,294.0,17.9,15.9,0.0,0.0,0.0,1043.0,1034.7,18.03,18.41,2019-06-07T11:15:20.289Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,15.7,9.07,7.52,373.0,298.0,18.5,16.8,0.0,0.0,0.0,1044.4,1035.2,18.6,18.78,2019-06-07T10:17:37.446Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.75,16.5,9.16,7.57,376.0,300.0,18.9,17.7,0.0,0.0,0.0,1045.1,1035.2,19.2,19.14,2019-06-07T09:19:54.172Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.2,17.8,9.21,7.48,378.0,299.0,19.4,18.8,0.0,0.0,0.0,1045.2,1035.0,19.73,19.43,2019-06-07T08:22:11.077Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.95,19.4,9.28,7.51,383.0,300.0,19.7,20.1,0.0,0.0,0.0,1044.1,1034.4,20.26,19.69,2019-06-07T07:24:28.062Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.1,21.3,9.31,7.5,391.0,301.0,19.7,20.7,0.0,0.0,0.0,1043.2,1034.8,20.51,19.74,2019-06-07T06:26:45.134Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.1,21.9,9.29,7.51,392.0,303.0,19.5,21.0,0.0,0.0,0.0,1040.4,1033.5,20.34,19.57,2019-06-07T05:29:02.332Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.7,21.2,9.31,7.49,392.0,302.0,19.5,21.5,0.0,0.0,0.0,1039.1,1033.4,20.36,19.53,2019-06-07T04:31:19.502Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.6,23.2,9.32,7.46,397.0,305.0,19.1,21.9,0.0,0.0,0.0,1037.5,1033.9,20.23,19.35,2019-06-07T03:33:36.296Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.7,25.2,9.36,7.45,399.0,308.0,18.5,22.3,0.0,0.0,0.0,1036.5,1034.4,19.93,19.14,2019-06-07T02:35:53.385Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.1,26.6,9.31,7.47,401.0,312.0,17.6,22.6,0.0,0.0,0.0,1035.9,1035.2,19.37,18.81,2019-06-07T01:40:33.620Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.5,31.3,9.14,7.41,398.0,313.0,16.1,20.6,0.0,0.0,0.0,1036.3,1035.5,17.9,17.87,2019-06-07T00:42:50.611Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
