dhthum0,dhttmp0,dp0,dp1,ec0,ec1,gstemp1,gstmp0,hum0,hum1,hum2,pre0,pre1,pretmp0,pretmp1,date_time,tmp0,tmp1,tmp10,tmp11,tmp12,tmp2,tmp4,tmp5,tmp6,tmp7,tmp8,tmp9,volt0
34.0,41.4,12.8,43.04,945.0,3941.0,29.9,34.2,0.1,62.68,0.0,1018.55,1084.3,30.72,30.04,2018-03-19T01:44:59.328Z,32.16,31.77,0.0,0.0,0.0,0.0,99.9,34.9,99.9,48.3,0.0,0.0,0.0
32.9,40.2,12.78,41.75,953.0,3921.0,28.0,32.0,0.1,66.48,0.0,1018.7,1081.8,28.82,29.14,2018-03-19T00:30:27.667Z,30.13,30.04,0.0,0.0,0.0,0.0,99.9,32.55,99.9,45.9,0.0,0.0,0.0
34.4,36.4,12.74,41.21,959.0,3963.0,26.5,29.3,0.1,84.54,0.0,1019.1,1079.5,27.33,28.35,2018-03-18T23:15:56.113Z,27.51,27.81,0.0,0.0,0.0,0.0,99.9,29.6,99.9,41.8,0.0,0.0,0.0
39.2,30.3,12.62,39.96,945.0,3932.0,25.1,24.7,0.1,94.95,0.0,1019.1,1074.25,25.58,26.81,2018-03-18T22:01:24.451Z,23.9,25.37,0.0,0.0,0.0,0.0,99.9,25.85,99.9,38.5,0.0,0.0,0.0
42.6,24.45,12.55,40.11,887.0,3895.0,24.6,22.4,0.1,97.43,0.0,1018.9,1071.7,24.68,25.48,2018-03-18T20:46:52.892Z,21.81,23.77,0.0,0.0,0.0,0.0,99.9,23.85,99.9,35.55,0.0,0.0,0.0
42.8,24.4,12.55,40.37,886.0,3865.0,25.1,22.5,0.1,97.2,0.0,1018.45,1071.8,25.07,25.79,2018-03-18T19:32:21.654Z,22.08,24.13,0.0,0.0,0.0,0.0,99.9,24.0,99.9,35.75,0.0,0.0,0.0
42.95,24.05,12.54,40.74,881.0,3888.0,25.6,22.9,0.1,96.96,0.0,1018.3,1072.4,25.62,26.26,2018-03-18T18:17:50.512Z,22.41,24.61,0.0,0.0,0.0,0.0,99.9,24.2,99.9,35.95,0.0,0.0,0.0
43.0,24.4,12.57,40.62,882.0,3878.0,26.2,23.5,0.1,96.73,0.0,1018.35,1073.35,26.25,26.76,2018-03-18T17:03:19.373Z,23.01,25.25,0.0,0.0,0.0,0.0,99.9,24.75,99.9,36.4,0.0,0.0,0.0
42.85,24.9,12.59,41.18,883.0,3873.0,26.9,24.1,0.1,96.42,0.0,1019.2,1074.55,26.92,27.25,2018-03-18T15:48:48.233Z,23.82,25.94,0.0,0.0,0.0,0.0,99.9,25.4,99.9,37.05,0.0,0.0,0.0
42.65,25.35,12.6,41.52,883.0,3880.0,27.6,24.8,0.1,96.07,0.0,1020.2,1075.65,27.66,27.77,2018-03-18T14:34:16.895Z,24.54,26.71,0.0,0.0,0.0,0.0,99.9,26.1,99.9,37.85,0.0,0.0,0.0
43.4,25.6,12.65,42.32,883.0,3892.0,28.6,25.9,0.1,95.43,0.0,1021.15,1077.35,28.73,28.48,2018-03-18T12:55:40.598Z,25.36,27.85,0.0,0.0,0.0,0.0,99.9,27.2,99.9,39.15,0.0,0.0,0.0
44.1,25.8,12.67,42.43,884.0,3886.0,29.4,26.9,0.1,94.91,0.0,1022.1,1078.95,29.62,29.02,2018-03-18T11:41:09.143Z,26.26,28.79,0.0,0.0,0.0,0.0,99.9,28.15,99.9,40.15,0.0,0.0,0.0
44.95,26.65,12.73,43.11,886.0,3879.0,30.4,28.4,0.1,94.4,0.0,1022.25,1080.55,30.63,29.61,2018-03-18T10:26:37.898Z,27.7,29.95,0.0,0.0,0.0,0.0,99.9,29.55,99.9,41.55,0.0,0.0,0.0
45.7,27.7,12.77,43.37,889.0,3887.0,31.5,30.2,0.1,93.97,0.0,1022.05,1082.55,31.73,30.17,2018-03-18T09:12:06.640Z,29.37,31.23,0.0,0.0,0.0,0.0,99.9,31.3,99.9,43.35,0.0,0.0,0.0
45.7,30.3,12.83,44.09,904.0,3907.0,32.3,32.5,0.1,93.75,0.0,1021.35,1085.3,32.8,30.76,2018-03-18T07:57:35.311Z,31.52,32.56,0.0,0.0,0.0,0.0,99.9,33.7,99.9,46.05,0.0,0.0,0.0
41.2,36.1,12.89,44.27,920.0,3946.0,32.9,34.6,0.1,93.05,0.0,1020.3,1086.85,33.55,31.15,2018-03-18T06:43:03.964Z,33.51,33.72,0.0,0.0,0.0,0.0,99.9,36.25,99.9,49.6,0.0,0.0,0.0
35.1,41.9,12.92,44.17,939.0,3931.0,32.7,34.7,0.1,91.13,0.0,1018.9,1086.55,33.4,31.02,2018-03-18T05:28:32.517Z,34.2,34.08,0.0,0.0,0.0,0.0,99.9,36.8,99.9,50.05,0.0,0.0,0.0
31.9,44.3,12.94,43.82,955.0,3945.0,31.9,34.6,0.1,90.38,0.0,1018.55,1086.0,32.71,30.65,2018-03-18T04:14:00.959Z,34.11,33.76,0.0,0.0,0.0,0.0,99.9,36.8,99.9,49.0,0.0,0.0,0.0
34.9,41.7,12.96,43.13,960.0,3976.0,31.0,34.8,0.1,81.45,0.0,1018.9,1087.3,31.78,30.15,2018-03-18T02:59:29.305Z,32.98,32.77,0.0,0.0,0.0,0.0,99.9,36.2,99.9,46.95,0.0,0.0,0.0
32.5,42.0,12.92,42.77,966.0,4030.0,28.9,33.0,0.1,79.61,0.0,1019.15,1083.9,29.63,29.0,2018-03-18T01:44:57.436Z,30.58,30.74,0.0,0.0,0.0,0.0,99.9,34.1,99.9,43.85,0.0,0.0,0.0
33.8,38.3,12.87,41.39,962.0,3995.0,26.8,29.8,0.1,81.09,0.0,1020.15,1080.75,27.47,27.83,2018-03-18T00:30:25.878Z,28.2,28.31,0.0,0.0,0.0,0.0,99.9,31.1,99.9,39.4,0.0,0.0,0.0
34.3,35.2,12.81,40.58,968.0,3979.0,25.1,26.1,0.1,92.7,0.0,1020.3,1076.3,25.67,26.72,2018-03-17T23:15:54.325Z,25.64,26.15,0.0,0.0,0.0,0.0,99.9,27.75,99.9,36.95,0.0,0.0,0.0
38.55,28.05,12.72,40.18,924.0,3963.0,24.2,22.5,0.1,99.39,0.0,1020.8,1073.35,24.36,25.27,2018-03-17T22:01:22.872Z,22.3,23.98,0.0,0.0,0.0,0.0,99.9,24.5,99.9,34.5,0.0,0.0,0.0
41.4,23.9,12.69,39.88,901.0,3911.0,24.3,21.5,0.1,99.38,0.0,1020.25,1072.25,24.23,25.05,2018-03-17T20:46:51.523Z,20.94,23.3,0.0,0.0,0.0,0.0,99.9,22.9,99.9,33.4,0.0,0.0,0.0
42.4,22.8,12.7,40.4,895.0,3897.0,24.8,22.0,0.1,99.19,0.0,1019.9,1073.05,24.78,25.51,2018-03-17T19:32:20.282Z,21.12,23.78,0.0,0.0,0.0,0.0,99.9,23.1,99.9,34.65,0.0,0.0,0.0
42.2,23.6,12.72,40.49,893.0,3918.0,25.4,22.6,0.1,99.01,0.0,1019.95,1073.65,25.47,26.1,2018-03-17T18:17:48.937Z,21.62,24.5,0.0,0.0,0.0,0.0,99.9,23.85,99.9,36.6,0.0,0.0,0.0
41.55,24.05,12.73,40.96,893.0,3916.0,26.1,23.0,0.1,98.74,0.0,1020.25,1074.3,26.11,26.58,2018-03-17T17:03:17.590Z,22.16,25.12,0.0,0.0,0.0,0.0,99.9,24.2,99.9,39.05,0.0,0.0,0.0
42.5,23.5,12.75,41.57,891.0,3902.0,26.8,23.5,0.1,98.41,0.0,1020.95,1075.7,26.88,27.11,2018-03-17T15:48:46.343Z,22.74,25.86,0.0,0.0,0.0,0.0,99.9,24.6,99.9,107.3,0.0,0.0,0.0
42.8,24.0,12.78,41.54,884.0,3916.0,27.8,24.5,0.1,97.92,0.0,1022.05,1077.3,27.84,27.77,2018-03-17T14:34:15.101Z,23.74,26.88,0.0,0.0,0.0,0.0,99.9,25.55,99.9,111.9,0.0,0.0,0.0
42.6,25.0,12.81,42.43,890.0,3898.0,29.0,25.8,0.1,97.15,0.0,1023.35,1078.75,29.13,28.55,2018-03-17T12:55:40.698Z,25.68,28.32,0.0,0.0,0.0,0.0,99.9,26.95,99.9,118.4,0.0,0.0,0.0
44.1,25.0,12.85,42.85,891.0,3912.0,30.1,27.2,0.1,96.08,0.0,1024.3,1080.6,30.28,29.18,2018-03-17T11:41:09.238Z,26.95,29.6,0.0,0.0,0.0,0.0,99.9,28.1,99.9,122.8,0.0,0.0,0.0
45.55,25.65,12.88,43.48,891.0,3907.0,31.4,29.0,0.1,94.53,0.0,1024.6,1082.65,31.59,29.89,2018-03-17T10:26:37.894Z,28.67,31.12,0.0,0.0,0.0,0.0,99.9,29.9,99.9,124.5,0.0,0.0,0.0
47.45,27.25,12.95,43.97,898.0,3907.0,32.6,31.5,0.1,93.0,0.0,1024.3,1085.65,33.01,30.63,2018-03-17T09:12:06.650Z,30.09,32.82,0.0,0.0,0.0,0.0,99.9,32.25,99.9,124.5,0.0,0.0,0.0
46.9,31.6,13.03,44.72,913.0,3901.0,33.9,34.8,0.1,91.89,0.0,1023.6,1089.25,34.44,31.44,2018-03-17T07:57:35.300Z,32.82,34.56,0.0,0.0,0.0,0.0,99.9,35.7,99.9,124.5,0.0,0.0,0.0
37.25,41.6,13.13,45.32,935.0,3915.0,34.5,37.0,0.1,91.08,0.0,1022.15,1090.15,35.27,31.79,2018-03-17T06:43:03.851Z,34.9,35.72,0.0,0.0,0.0,0.0,99.9,38.3,99.9,124.5,0.0,0.0,0.0
33.1,45.9,13.18,44.91,959.0,3932.0,34.2,37.3,0.1,91.0,0.0,1021.4,1090.85,35.2,31.7,2018-03-17T05:28:32.295Z,35.54,36.16,0.0,0.0,0.0,0.0,99.9,38.7,99.9,124.5,0.0,0.0,0.0
31.9,46.4,13.21,44.42,965.0,4000.0,33.1,36.4,0.1,92.86,0.0,1020.95,1090.65,34.19,31.26,2018-03-17T04:14:00.593Z,34.83,35.28,0.0,0.0,0.0,0.0,99.9,38.05,99.9,124.5,0.0,0.0,0.0
31.9,45.8,13.2,44.1,969.0,4043.0,31.9,36.3,0.1,94.91,0.0,1020.85,1089.6,32.64,30.56,2018-03-17T02:59:28.984Z,33.29,33.66,0.0,0.0,0.0,0.0,99.9,36.7,99.9,124.5,0.0,0.0,0.0
30.55,44.5,13.15,43.29,976.0,4078.0,29.7,34.9,0.1,94.67,0.0,1021.2,1087.35,30.31,29.51,2018-03-17T01:44:57.316Z,31.29,31.61,0.0,0.0,0.0,0.0,99.9,34.7,99.9,124.5,0.0,0.0,0.0
31.25,40.8,13.08,41.6,983.0,4053.0,26.9,31.6,0.1,95.05,0.0,1021.6,1084.4,27.6,28.32,2018-03-17T00:30:25.342Z,28.37,29.04,0.0,0.0,0.0,0.0,99.9,31.55,99.9,124.5,0.0,0.0,0.0
34.0,35.1,13.02,40.71,985.0,4034.0,25.1,27.4,0.1,96.63,0.0,1022.0,1080.6,25.73,27.09,2018-03-16T23:15:53.695Z,24.97,26.06,0.0,0.0,0.0,0.0,99.9,27.7,99.9,105.15,0.0,0.0,0.0
38.2,28.9,12.93,40.23,958.0,4033.0,23.9,23.0,0.1,99.12,0.0,1022.45,1076.25,24.23,25.57,2018-03-16T22:01:22.231Z,21.54,23.96,0.0,0.0,0.0,0.0,99.9,24.0,99.9,94.6,0.0,0.0,0.0
42.4,22.3,12.9,39.99,903.0,3972.0,23.6,20.7,0.1,99.2,0.0,1021.55,1073.85,23.58,24.35,2018-03-16T20:46:50.883Z,19.46,22.7,0.0,0.0,0.0,0.0,99.9,21.95,99.9,89.9,0.0,0.0,0.0
42.85,21.95,12.92,39.97,900.0,3963.0,24.2,21.4,0.1,98.97,0.0,1021.25,1074.7,24.23,24.87,2018-03-16T19:32:19.852Z,20.05,23.35,0.0,0.0,0.0,0.0,99.9,22.55,99.9,93.05,0.0,0.0,0.0
42.8,22.9,12.94,40.27,901.0,3954.0,24.9,22.2,0.1,98.69,0.0,1021.45,1075.85,24.94,25.46,2018-03-16T18:17:48.708Z,20.88,24.13,0.0,0.0,0.0,0.0,99.9,23.35,99.9,97.0,0.0,0.0,0.0
42.1,23.9,12.95,40.56,900.0,3971.0,25.6,22.8,0.1,98.24,0.0,1021.9,1076.5,25.56,25.95,2018-03-16T17:03:17.360Z,22.0,24.81,0.0,0.0,0.0,0.0,99.9,24.0,99.9,99.05,0.0,0.0,0.0
42.35,24.2,12.96,41.04,902.0,3951.0,26.2,23.3,0.1,97.67,0.0,1022.4,1077.3,26.21,26.41,2018-03-16T15:48:46.118Z,22.67,25.5,0.0,0.0,0.0,0.0,99.9,24.5,99.9,101.6,0.0,0.0,0.0
41.7,24.75,12.97,41.56,899.0,3952.0,26.8,23.7,0.1,96.9,0.0,1023.25,1077.95,26.88,26.84,2018-03-16T14:34:14.875Z,23.34,26.24,0.0,0.0,0.0,0.0,99.9,25.1,99.9,106.6,0.0,0.0,0.0
43.5,23.8,12.99,41.95,896.0,3960.0,27.9,24.8,0.1,95.66,0.0,1024.0,1079.5,28.03,27.48,2018-03-16T12:55:41.334Z,24.3,27.49,0.0,0.0,0.0,0.0,99.9,25.9,99.9,110.65,0.0,0.0,0.0
44.6,24.5,13.02,42.57,900.0,3954.0,29.0,26.1,0.1,94.7,0.0,1024.95,1080.9,29.08,28.08,2018-03-16T11:41:09.952Z,25.44,28.68,0.0,0.0,0.0,0.0,99.9,27.2,99.9,119.7,0.0,0.0,0.0
45.8,25.45,13.06,43.17,895.0,3976.0,30.0,28.0,0.1,93.5,0.0,1025.4,1083.2,30.34,28.75,2018-03-16T10:26:38.709Z,27.08,30.08,0.0,0.0,0.0,0.0,99.9,28.9,99.9,124.2,0.0,0.0,0.0
47.3,26.6,13.12,43.57,900.0,3943.0,31.3,30.6,0.1,92.51,0.0,1025.1,1086.0,31.74,29.47,2018-03-16T09:12:07.362Z,28.86,31.71,0.0,0.0,0.0,0.0,99.9,31.2,99.9,124.5,0.0,0.0,0.0
46.8,30.55,13.22,44.25,913.0,3977.0,32.6,33.7,0.1,91.86,0.0,1024.45,1089.6,33.11,30.18,2018-03-16T07:57:36.015Z,31.39,33.31,0.0,0.0,0.0,0.0,99.9,34.45,99.9,124.5,0.0,0.0,0.0
37.9,40.2,13.34,44.72,930.0,3991.0,33.2,35.8,0.1,91.45,0.0,1022.85,1090.55,33.97,30.52,2018-03-16T06:43:04.465Z,33.55,34.43,0.0,0.0,0.0,0.0,99.9,37.2,99.9,124.5,0.0,0.0,0.0
33.25,44.4,13.41,44.5,949.0,4005.0,32.8,36.2,0.1,91.48,0.0,1022.05,1091.2,33.88,30.41,2018-03-16T05:28:32.809Z,34.07,34.75,0.0,0.0,0.0,0.0,99.9,37.6,99.9,124.5,0.0,0.0,0.0
30.1,45.3,13.4,43.87,958.0,4020.0,31.8,35.2,0.1,93.96,0.0,1021.35,1090.1,32.68,29.89,2018-03-16T04:14:01.255Z,33.29,33.73,0.0,0.0,0.0,0.0,99.9,36.8,99.9,124.5,0.0,0.0,0.0
33.2,44.2,13.39,43.39,961.0,4114.0,30.3,35.1,0.1,95.41,0.0,1021.2,1089.25,31.05,29.16,2018-03-16T02:59:29.588Z,31.77,32.09,0.0,0.0,0.0,0.0,99.9,35.5,99.9,124.5,0.0,0.0,0.0
32.4,43.2,13.31,42.38,963.0,4177.0,28.0,33.6,0.1,96.31,0.0,1020.9,1086.25,28.51,27.99,2018-03-16T01:44:57.733Z,29.56,29.92,0.0,0.0,0.0,0.0,99.9,33.2,99.9,124.5,0.0,0.0,0.0
33.15,39.7,13.22,40.65,971.0,4124.0,25.0,30.0,0.1,97.28,0.0,1021.15,1082.45,25.64,26.69,2018-03-16T00:30:26.167Z,26.53,27.25,0.0,0.0,0.0,0.0,99.9,30.0,99.9,112.1,0.0,0.0,0.0
35.9,33.7,13.14,39.94,973.0,4124.0,23.0,25.5,0.1,98.57,0.0,1020.7,1078.2,23.59,25.34,2018-03-15T23:15:54.516Z,22.66,24.1,0.0,0.0,0.0,0.0,99.9,25.75,99.9,88.2,0.0,0.0,0.0
41.8,25.8,13.06,39.53,947.0,4103.0,21.7,20.7,0.1,99.59,0.0,1020.8,1073.2,21.94,23.71,2018-03-15T22:01:23.056Z,19.37,21.79,0.0,0.0,0.0,0.0,99.9,21.7,99.9,77.3,0.0,0.0,0.0
42.9,20.2,13.02,38.94,882.0,4049.0,21.5,18.3,0.1,98.74,0.0,1019.3,1070.25,21.32,22.38,2018-03-15T20:46:51.710Z,17.11,20.57,0.0,0.0,0.0,0.0,99.9,19.6,99.9,71.95,0.0,0.0,0.0
43.05,19.75,13.03,38.95,878.0,4037.0,22.0,18.7,0.1,98.23,0.0,1019.0,1070.7,21.94,22.9,2018-03-15T19:32:20.722Z,17.55,21.2,0.0,0.0,0.0,0.0,99.9,19.95,99.9,75.4,0.0,0.0,0.0
43.25,20.05,13.05,39.51,878.0,4044.0,22.8,19.4,0.1,97.78,0.0,1018.75,1071.55,22.68,23.52,2018-03-15T18:17:49.644Z,18.27,22.0,0.0,0.0,0.0,0.0,99.9,20.55,99.9,79.4,0.0,0.0,0.0
43.8,20.3,13.07,39.85,876.0,4036.0,23.6,20.2,0.1,97.44,0.0,1018.95,1072.8,23.49,24.16,2018-03-15T17:03:18.613Z,19.03,22.85,0.0,0.0,0.0,0.0,99.9,21.3,99.9,83.0,0.0,0.0,0.0
43.8,21.0,13.08,40.49,877.0,4014.0,24.5,21.1,0.1,97.18,0.0,1019.3,1074.6,24.37,24.84,2018-03-15T15:48:47.580Z,19.96,23.77,0.0,0.0,0.0,0.0,99.9,22.2,99.9,88.0,0.0,0.0,0.0
44.1,21.3,13.1,41.02,878.0,4027.0,25.3,22.1,0.1,96.84,0.0,1021.0,1076.4,25.28,25.49,2018-03-15T14:34:16.441Z,20.71,24.75,0.0,0.0,0.0,0.0,99.9,23.15,99.9,92.9,0.0,0.0,0.0
44.3,22.4,13.13,41.48,881.0,4054.0,26.5,23.6,0.1,96.02,0.0,1023.15,1078.5,26.56,26.34,2018-03-15T12:55:39.211Z,22.12,26.13,0.0,0.0,0.0,0.0,99.9,24.7,99.9,99.1,0.0,0.0,0.0
45.1,23.0,13.16,41.86,876.0,4048.0,27.4,25.1,0.1,95.32,0.0,1023.55,1080.25,27.6,26.97,2018-03-15T11:41:08.088Z,23.48,27.27,0.0,0.0,0.0,0.0,99.9,26.05,99.9,104.95,0.0,0.0,0.0
45.7,24.4,13.19,42.32,880.0,4053.0,28.4,26.8,0.1,94.56,0.0,1023.9,1082.15,28.67,27.61,2018-03-15T10:26:36.727Z,24.96,28.44,0.0,0.0,0.0,0.0,99.9,27.65,99.9,111.4,0.0,0.0,0.0
46.65,26.05,13.23,42.71,878.0,4084.0,29.4,28.8,0.1,93.82,0.0,1023.65,1084.4,29.72,28.23,2018-03-15T09:12:05.490Z,26.68,29.62,0.0,0.0,0.0,0.0,99.9,29.6,99.9,116.55,0.0,0.0,0.0
46.15,29.4,13.31,43.23,888.0,4108.0,30.3,31.1,0.1,93.13,0.0,1022.8,1086.75,30.75,28.78,2018-03-15T07:57:34.254Z,28.55,30.77,0.0,0.0,0.0,0.0,99.9,32.05,99.9,122.95,0.0,0.0,0.0
37.65,37.7,13.37,43.49,899.0,4140.0,30.7,32.7,0.1,92.85,0.0,1021.25,1087.75,31.37,29.03,2018-03-15T06:43:02.899Z,30.18,31.6,0.0,0.0,0.0,0.0,99.9,34.1,99.9,124.5,0.0,0.0,0.0
37.65,39.0,13.4,43.13,908.0,4143.0,30.4,32.9,0.1,92.9,0.0,1020.5,1088.6,31.18,28.9,2018-03-15T05:28:31.344Z,30.62,31.76,0.0,0.0,0.0,0.0,99.9,34.4,99.9,124.5,0.0,0.0,0.0
34.65,40.7,13.38,42.97,910.0,4159.0,29.4,32.1,0.1,93.63,0.0,1020.15,1088.0,30.18,28.44,2018-03-15T04:13:59.482Z,29.88,30.93,0.0,0.0,0.0,0.0,99.9,33.5,99.9,124.5,0.0,0.0,0.0
35.9,39.0,13.35,42.45,907.0,4167.0,28.3,31.4,0.1,94.86,0.0,1020.2,1087.4,28.88,27.72,2018-03-15T02:59:27.921Z,28.86,29.67,0.0,0.0,0.0,0.0,99.9,32.5,99.9,122.35,0.0,0.0,0.0
35.9,37.8,13.3,41.54,898.0,4216.0,26.6,30.1,0.1,96.21,0.0,1020.9,1085.3,27.09,26.72,2018-03-15T01:44:56.269Z,27.07,27.93,0.0,0.0,0.0,0.0,99.9,30.8,99.9,112.0,0.0,0.0,0.0
34.75,37.4,13.26,40.56,908.0,4203.0,24.7,27.6,0.1,98.08,0.0,1021.0,1081.2,25.04,25.55,2018-03-15T00:30:24.709Z,25.92,26.08,0.0,0.0,0.0,0.0,99.9,29.05,99.9,100.85,0.0,0.0,0.0
35.95,33.45,13.23,40.07,913.0,4199.0,23.2,24.5,0.1,98.72,0.0,1021.15,1078.15,23.46,24.52,2018-03-14T23:15:53.060Z,23.28,24.11,0.0,0.0,0.0,0.0,99.9,26.2,99.9,86.45,0.0,0.0,0.0
39.7,27.2,13.18,39.22,886.0,4159.0,22.2,20.9,0.1,98.83,0.0,1021.9,1074.65,22.39,23.24,2018-03-14T22:01:21.285Z,20.09,22.23,0.0,0.0,0.0,0.0,99.9,22.75,99.9,77.25,0.0,0.0,0.0
43.1,22.55,13.17,39.51,860.0,4132.0,22.3,19.7,0.1,98.13,0.0,1020.65,1073.85,22.21,22.97,2018-03-14T20:46:49.731Z,18.72,21.69,0.0,0.0,0.0,0.0,99.9,21.15,99.9,74.9,0.0,0.0,0.0
43.0,22.55,13.17,39.54,857.0,4155.0,22.6,20.1,0.1,97.98,0.0,1020.45,1074.25,22.62,23.33,2018-03-14T19:32:18.588Z,19.15,22.13,0.0,0.0,0.0,0.0,99.9,21.55,99.9,76.8,0.0,0.0,0.0
43.6,21.95,13.16,39.42,849.0,4118.0,23.1,20.4,0.1,97.8,0.0,1019.9,1074.8,23.04,23.67,2018-03-14T18:17:47.479Z,19.35,22.55,0.0,0.0,0.0,0.0,99.9,21.65,99.9,78.9,0.0,0.0,0.0
44.2,22.1,13.17,39.97,846.0,4146.0,23.6,20.9,0.1,97.65,0.0,1020.6,1075.7,23.6,24.1,2018-03-14T17:03:16.317Z,19.85,23.12,0.0,0.0,0.0,0.0,99.9,22.1,99.9,81.5,0.0,0.0,0.0
43.55,23.1,13.17,40.11,841.0,4139.0,24.2,21.4,0.1,97.46,0.0,1021.7,1077.15,24.18,24.54,2018-03-14T15:48:45.181Z,20.46,23.7,0.0,0.0,0.0,0.0,99.9,22.7,99.9,83.85,0.0,0.0,0.0
44.1,23.4,13.16,40.67,836.0,4135.0,24.8,22.0,0.1,97.15,0.0,1022.55,1078.9,24.81,24.99,2018-03-14T14:34:13.727Z,20.9,24.34,0.0,0.0,0.0,0.0,99.9,23.05,99.9,87.95,0.0,0.0,0.0
43.9,24.5,13.17,41.03,832.0,4146.0,25.6,22.8,0.1,96.66,0.0,1024.1,1080.6,25.69,25.56,2018-03-14T12:59:30.529Z,22.08,25.3,0.0,0.0,0.0,0.0,99.9,24.2,99.9,92.1,0.0,0.0,0.0
43.9,24.7,13.17,41.25,825.0,4178.0,26.2,23.1,0.1,96.0,0.0,1025.05,1081.55,26.27,25.87,2018-03-14T11:44:59.330Z,22.27,25.9,0.0,0.0,0.0,0.0,99.9,24.5,99.9,95.3,0.0,0.0,0.0
45.35,24.3,13.18,41.66,809.0,4142.0,26.8,23.8,0.1,95.14,0.0,1025.55,1082.75,26.98,26.26,2018-03-14T10:30:28.090Z,22.85,26.71,0.0,0.0,0.0,0.0,99.9,25.15,99.9,99.35,0.0,0.0,0.0
46.0,25.3,13.2,41.76,801.0,4181.0,27.6,25.1,0.1,94.36,0.0,1025.8,1084.65,27.86,26.74,2018-03-14T09:15:56.949Z,24.19,27.72,0.0,0.0,0.0,0.0,99.9,26.5,99.9,103.65,0.0,0.0,0.0
45.7,27.5,13.23,42.48,795.0,4203.0,28.4,27.1,0.1,93.84,0.0,1025.5,1086.8,28.77,27.21,2018-03-14T08:01:25.623Z,26.08,28.77,0.0,0.0,0.0,0.0,99.9,28.5,99.9,110.45,0.0,0.0,0.0
38.25,34.5,13.29,42.61,796.0,4234.0,28.9,28.9,0.1,93.91,0.0,1024.5,1087.75,29.46,27.51,2018-03-14T06:46:54.257Z,27.7,29.61,0.0,0.0,0.0,0.0,99.9,30.65,99.9,115.95,0.0,0.0,0.0
36.6,36.4,13.39,42.54,804.0,4203.0,28.8,29.5,0.1,94.16,0.0,1024.25,1088.65,29.47,27.46,2018-03-14T05:32:22.912Z,28.09,29.83,0.0,0.0,0.0,0.0,99.9,31.1,99.9,117.55,0.0,0.0,0.0
34.3,38.3,13.49,42.29,821.0,4235.0,28.0,28.9,0.1,94.85,0.0,1023.85,1087.75,28.71,27.12,2018-03-14T04:17:51.252Z,28.0,29.3,0.0,0.0,0.0,0.0,99.9,30.9,99.9,113.9,0.0,0.0,0.0
36.5,36.15,13.65,41.67,852.0,4247.0,27.1,28.7,0.1,95.76,0.0,1024.4,1087.7,27.71,26.65,2018-03-14T03:03:19.494Z,28.61,28.32,0.0,0.0,0.0,0.0,99.9,30.25,99.9,108.45,0.0,0.0,0.0
35.8,36.1,13.83,40.94,909.0,4265.0,25.6,28.4,0.1,97.1,0.0,1024.25,1085.7,26.13,25.91,2018-03-14T01:48:47.935Z,27.7,27.04,0.0,0.0,0.0,0.0,99.9,29.6,99.9,104.25,0.0,0.0,0.0
38.05,33.75,13.91,39.99,952.0,4221.0,23.6,26.9,0.1,97.85,0.0,1024.7,1082.75,24.22,25.04,2018-03-14T00:34:16.277Z,25.76,24.92,0.0,0.0,0.0,0.0,99.9,27.85,99.9,91.6,0.0,0.0,0.0
42.55,28.9,13.89,39.5,1010.0,4219.0,22.0,23.1,0.1,98.91,0.0,1023.75,1077.35,22.39,23.64,2018-03-13T22:55:39.470Z,22.28,22.39,0.0,0.0,0.0,0.0,99.9,24.25,99.9,75.15,0.0,0.0,0.0
44.55,24.8,13.91,39.32,1028.0,4100.0,21.7,21.1,0.1,98.79,0.0,1023.3,1075.45,21.86,23.0,2018-03-13T21:41:08.128Z,20.69,21.54,0.0,0.0,0.0,0.0,99.9,22.4,99.9,69.85,0.0,0.0,0.0
45.15,22.9,14.06,38.54,1056.0,3949.0,21.7,20.5,0.1,98.52,0.0,1021.35,1073.65,21.79,22.69,2018-03-13T20:26:36.777Z,20.23,21.28,0.0,0.0,0.0,0.0,99.9,21.8,99.9,68.1,0.0,0.0,0.0
45.6,22.6,14.4,38.77,1119.0,3835.0,22.1,20.7,0.1,98.5,0.0,1020.45,1073.5,22.09,22.95,2018-03-13T19:12:05.430Z,20.36,21.55,0.0,0.0,0.0,0.0,99.9,21.9,99.9,69.3,0.0,0.0,0.0
45.65,22.9,14.24,38.78,1237.0,3869.0,22.4,20.9,0.1,98.4,0.0,1020.0,1073.95,22.47,23.29,2018-03-13T17:57:34.188Z,20.62,21.89,0.0,0.0,0.0,0.0,99.9,22.1,99.9,70.45,0.0,0.0,0.0
45.2,23.1,13.39,39.13,1174.0,3883.0,23.0,21.2,0.1,98.27,0.0,1020.15,1075.2,22.95,23.71,2018-03-13T16:43:02.961Z,20.93,22.36,0.0,0.0,0.0,0.0,99.9,22.4,99.9,72.45,0.0,0.0,0.0
45.35,23.15,13.27,39.15,1054.0,3871.0,23.5,21.3,0.1,98.09,0.0,1020.7,1076.3,23.44,24.05,2018-03-13T15:28:31.599Z,21.26,22.83,0.0,0.0,0.0,0.0,99.9,22.6,99.9,74.0,0.0,0.0,0.0
